datetime,events,distance(KM)
20180525012948,0,-1
20180525012949,0,-1
20180525012950,0,-1
20180525012951,0,-1
20180525012952,0,-1
20180525012953,0,-1
20180525012954,0,-1
20180525012955,0,-1
20180525012956,0,-1
20180525012957,0,-1
20180525012958,0,-1
20180525012959,0,-1
20180525013000,0,-1
20180525013001,0,-1
20180525013002,0,-1
20180525013003,0,-1
20180525013004,0,-1
20180525013005,0,-1
20180525013007,0,-1
20180525013008,0,-1
20180525013009,0,-1
20180525013010,0,-1
20180525013011,0,-1
20180525013012,0,-1
20180525013013,0,-1
20180525013014,0,-1
20180525013015,0,-1
20180525013016,0,-1
20180525013017,0,-1
20180525013018,0,-1
20180525013019,0,-1
20180525013020,0,-1
20180525013021,0,-1
20180525013022,0,-1
20180525013023,0,-1
20180525013024,0,-1
20180525013025,0,-1
20180525013026,0,-1
20180525013028,0,-1
20180525013029,0,-1
20180525013030,0,-1
20180525013031,0,-1
20180525013032,0,-1
20180525013033,0,-1
20180525013034,0,-1
20180525013035,0,-1
20180525013036,0,-1
20180525013037,0,-1
20180525013038,0,-1
20180525013039,0,-1
20180525013040,0,-1
20180525013041,0,-1
20180525013042,0,-1
20180525013043,0,-1
20180525013044,0,-1
20180525013045,0,-1
20180525013046,0,-1
20180525013048,0,-1
20180525013049,0,-1
20180525013050,0,-1
20180525013051,0,-1
20180525013052,0,-1
20180525013053,0,-1
20180525013054,0,-1
20180525013055,0,-1
20180525013056,0,-1
20180525013057,0,-1
20180525013058,0,-1
20180525013059,0,-1
20180525013100,0,-1
20180525013101,0,-1
20180525013102,0,-1
20180525013103,0,-1
20180525013104,0,-1
20180525013105,0,-1
20180525013106,0,-1
20180525013108,0,-1
20180525013109,0,-1
20180525013110,0,-1
20180525013111,0,-1
20180525013112,0,-1
20180525013113,0,-1
20180525013114,0,-1
20180525013115,0,-1
20180525013116,0,-1
20180525013117,0,-1
20180525013118,0,-1
20180525013119,0,-1
20180525013120,0,-1
20180525013121,0,-1
20180525013122,0,-1
20180525013123,0,-1
20180525013124,0,-1
20180525013125,0,-1
20180525013126,0,-1
20180525013128,0,-1
20180525013129,0,-1
20180525013130,0,-1
20180525013131,0,-1
20180525013132,0,-1
20180525013133,0,-1
20180525013134,0,-1
20180525013135,0,-1
20180525013136,0,-1
20180525013137,0,-1
20180525013138,0,-1
20180525013139,0,-1
20180525013140,0,-1
20180525013141,0,-1
20180525013142,0,-1
20180525013143,0,-1
20180525013144,0,-1
20180525013145,0,-1
20180525013146,0,-1
20180525013148,0,-1
20180525013149,0,-1
20180525013150,0,-1
20180525013151,0,-1
20180525013152,0,-1
20180525013153,0,-1
20180525013154,0,-1
20180525013155,0,-1
20180525013156,0,-1
20180525013157,0,-1
20180525013158,0,-1
20180525013159,0,-1
20180525013200,0,-1
20180525013201,0,-1
20180525013202,0,-1
20180525013203,0,-1
20180525013204,0,-1
20180525013205,0,-1
20180525013206,0,-1
20180525013208,0,-1
20180525013209,0,-1
20180525013210,0,-1
20180525013211,0,-1
20180525013212,0,-1
20180525013213,0,-1
20180525013214,0,-1
20180525013215,0,-1
20180525013216,0,-1
20180525013217,0,-1
20180525013218,0,-1
20180525013219,0,-1
20180525013220,0,-1
20180525013221,0,-1
20180525013222,0,-1
20180525013223,0,-1
20180525013224,0,-1
20180525013225,0,-1
20180525013226,0,-1
20180525013228,0,-1
20180525013229,0,-1
20180525013230,0,-1
20180525013231,0,-1
20180525013232,0,-1
20180525013233,0,-1
20180525013234,0,-1
20180525013235,0,-1
20180525013236,0,-1
20180525013237,0,-1
20180525013238,0,-1
20180525013239,0,-1
20180525013240,0,-1
20180525013241,0,-1
20180525013242,0,-1
20180525013243,0,-1
20180525013244,0,-1
20180525013245,0,-1
20180525013246,0,-1
20180525013248,0,-1
20180525013249,0,-1
20180525013250,0,-1
20180525013251,0,-1
20180525013252,0,-1
20180525013253,0,-1
20180525013254,0,-1
20180525013255,0,-1
20180525013256,0,-1
20180525013257,0,-1
20180525013258,0,-1
20180525013259,0,-1
20180525013300,0,-1
20180525013301,0,-1
20180525013302,0,-1
20180525013303,0,-1
20180525013304,0,-1
20180525013305,0,-1
20180525013306,0,-1
20180525013308,0,-1
20180525013309,0,-1
20180525013310,0,-1
20180525013311,0,-1
20180525013312,0,-1
20180525013313,0,-1
20180525013314,0,-1
20180525013315,0,-1
20180525013316,0,-1
20180525013317,0,-1
20180525013318,0,-1
20180525013319,0,-1
20180525013320,0,-1
20180525013321,0,-1
20180525013322,0,-1
20180525013323,0,-1
20180525013324,0,-1
20180525013325,0,-1
20180525013326,0,-1
20180525013327,0,-1
20180525013329,0,-1
20180525013330,0,-1
20180525013331,0,-1
20180525013332,0,-1
20180525013333,0,-1
20180525013334,0,-1
20180525013335,0,-1
20180525013336,0,-1
20180525013337,0,-1
20180525013338,0,-1
20180525013339,0,-1
20180525013340,0,-1
20180525013341,0,-1
20180525013342,0,-1
20180525013343,0,-1
20180525013344,0,-1
20180525013345,0,-1
20180525013346,0,-1
20180525013348,0,-1
20180525013349,0,-1
20180525013350,0,-1
20180525013351,0,-1
20180525013352,0,-1
20180525013353,0,-1
20180525013354,0,-1
20180525013355,0,-1
20180525013356,0,-1
20180525013357,0,-1
20180525013358,0,-1
20180525013359,0,-1
20180525013400,0,-1
20180525013401,0,-1
20180525013402,0,-1
20180525013403,0,-1
20180525013404,0,-1
20180525013405,0,-1
20180525013406,0,-1
20180525013407,0,-1
20180525013409,0,-1
20180525013410,0,-1
20180525013411,0,-1
20180525013412,0,-1
20180525013413,0,-1
20180525013414,0,-1
20180525013415,0,-1
20180525013416,0,-1
20180525013417,0,-1
20180525013418,0,-1
20180525013419,0,-1
20180525013420,0,-1
20180525013421,0,-1
20180525013422,0,-1
20180525013423,0,-1
20180525013424,0,-1
20180525013425,0,-1
20180525013426,0,-1
20180525013427,0,-1
20180525013429,0,-1
20180525013430,0,-1
20180525013431,0,-1
20180525013432,0,-1
20180525013433,0,-1
20180525013434,0,-1
20180525013435,0,-1
20180525013436,0,-1
20180525013437,0,-1
20180525013438,0,-1
20180525013439,0,-1
20180525013440,0,-1
20180525013441,0,-1
20180525013442,0,-1
20180525013443,0,-1
20180525013444,0,-1
20180525013445,0,-1
20180525013446,0,-1
20180525013447,0,-1
20180525013449,0,-1
20180525013450,0,-1
20180525013451,0,-1
20180525013452,0,-1
20180525013453,0,-1
20180525013454,0,-1
20180525013455,0,-1
20180525013456,0,-1
20180525013457,0,-1
20180525013458,0,-1
20180525013459,0,-1
20180525013500,0,-1
20180525013501,0,-1
20180525013502,0,-1
20180525013503,0,-1
20180525013504,0,-1
20180525013505,0,-1
20180525013506,0,-1
20180525013507,0,-1
20180525013508,0,-1
20180525013510,0,-1
20180525013511,0,-1
20180525013512,0,-1
20180525013513,0,-1
20180525013514,0,-1
20180525013515,0,-1
20180525013516,0,-1
20180525013517,0,-1
20180525013518,0,-1
20180525013519,0,-1
20180525013520,0,-1
20180525013521,0,-1
20180525013522,0,-1
20180525013523,0,-1
20180525013524,0,-1
20180525013525,0,-1
20180525013526,0,-1
20180525013527,0,-1
20180525013528,0,-1
20180525013529,0,-1
20180525013531,0,-1
20180525013532,0,-1
20180525013533,0,-1
20180525013534,0,-1
20180525013535,0,-1
20180525013536,0,-1
20180525013537,0,-1
20180525013538,0,-1
20180525013539,0,-1
20180525013540,0,-1
20180525013541,0,-1
20180525013542,0,-1
20180525013543,0,-1
20180525013544,0,-1
20180525013545,0,-1
20180525013546,0,-1
20180525013547,0,-1
20180525013548,0,-1
20180525013549,0,-1
20180525013550,0,-1
20180525013552,0,-1
20180525013553,0,-1
20180525013554,0,-1
20180525013555,0,-1
20180525013556,0,-1
20180525013557,0,-1
20180525013558,0,-1
20180525013559,0,-1
20180525013600,0,-1
20180525013601,0,-1
20180525013602,0,-1
20180525013603,0,-1
20180525013604,0,-1
20180525013605,0,-1
20180525013606,0,-1
20180525013607,0,-1
20180525013608,0,-1
20180525013609,0,-1
20180525013610,0,-1
20180525013612,0,-1
20180525013613,0,-1
20180525013614,0,-1
20180525013615,0,-1
20180525013616,0,-1
20180525013617,0,-1
20180525013618,0,-1
20180525013619,0,-1
20180525013620,0,-1
20180525013621,0,-1
20180525013622,0,-1
20180525013623,0,-1
20180525013624,0,-1
20180525013625,0,-1
20180525013626,0,-1
20180525013627,0,-1
20180525013628,0,-1
20180525013629,0,-1
20180525013630,0,-1
20180525013632,0,-1
20180525013633,0,-1
20180525013634,0,-1
20180525013635,0,-1
20180525013636,0,-1
20180525013637,0,-1
20180525013638,0,-1
20180525013639,0,-1
20180525013640,0,-1
20180525013641,0,-1
20180525013642,0,-1
20180525013643,0,-1
20180525013644,0,-1
20180525013645,0,-1
20180525013646,0,-1
20180525013647,0,-1
20180525013648,0,-1
20180525013649,0,-1
20180525013650,0,-1
20180525013651,0,-1
20180525013653,0,-1
20180525013654,0,-1
20180525013655,0,-1
20180525013656,0,-1
20180525013657,0,-1
20180525013658,0,-1
20180525013659,0,-1
20180525013700,0,-1
20180525013701,0,-1
20180525013702,0,-1
20180525013703,0,-1
20180525013704,0,-1
20180525013705,0,-1
20180525013706,0,-1
20180525013707,0,-1
20180525013708,0,-1
20180525013709,0,-1
20180525013710,0,-1
20180525013712,0,-1
20180525013713,0,-1
20180525013714,0,-1
20180525013715,0,-1
20180525013716,0,-1
20180525013717,0,-1
20180525013718,0,-1
20180525013719,0,-1
20180525013720,0,-1
20180525013721,0,-1
20180525013722,0,-1
20180525013723,0,-1
20180525013724,0,-1
20180525013725,0,-1
20180525013726,0,-1
20180525013727,0,-1
20180525013728,0,-1
20180525013729,0,-1
20180525013730,0,-1
20180525013732,0,-1
20180525013733,0,-1
20180525013734,0,-1
20180525013735,0,-1
20180525013736,0,-1
20180525013737,0,-1
20180525013738,0,-1
20180525013739,0,-1
20180525013740,0,-1
20180525013741,0,-1
20180525013742,0,-1
20180525013743,0,-1
20180525013744,0,-1
20180525013745,0,-1
20180525013746,0,-1
20180525013747,0,-1
20180525013748,0,-1
20180525013749,0,-1
20180525013750,0,-1
20180525013752,0,-1
20180525013753,0,-1
20180525013754,0,-1
20180525013755,0,-1
20180525013756,0,-1
20180525013757,0,-1
20180525013758,0,-1
20180525013759,0,-1
20180525013800,0,-1
20180525013801,0,-1
20180525013802,0,-1
20180525013803,0,-1
20180525013804,0,-1
20180525013805,0,-1
20180525013806,0,-1
20180525013807,0,-1
20180525013808,0,-1
20180525013809,0,-1
20180525013810,0,-1
20180525013811,0,-1
20180525013813,0,-1
20180525013814,0,-1
20180525013815,0,-1
20180525013816,0,-1
20180525013817,0,-1
20180525013818,0,-1
20180525013819,0,-1
20180525013820,0,-1
20180525013821,0,-1
20180525013822,0,-1
20180525013823,0,-1
20180525013824,0,-1
20180525013825,0,-1
20180525013826,0,-1
20180525013827,0,-1
20180525013828,0,-1
20180525013829,0,-1
20180525013830,0,-1
20180525013831,0,-1
20180525013833,0,-1
20180525013834,0,-1
20180525013835,0,-1
20180525013836,0,-1
20180525013837,0,-1
20180525013838,0,-1
20180525013839,0,-1
20180525013840,0,-1
20180525013841,0,-1
20180525013842,0,-1
20180525013843,0,-1
20180525013844,0,-1
20180525013845,0,-1
20180525013846,0,-1
20180525013847,0,-1
20180525013848,0,-1
20180525013849,0,-1
20180525013850,0,-1
20180525013851,0,-1
20180525013852,0,-1
20180525013853,0,-1
20180525013855,0,-1
20180525013856,0,-1
20180525013857,0,-1
20180525013858,0,-1
20180525013859,0,-1
20180525013900,0,-1
20180525013901,0,-1
20180525013902,0,-1
20180525013903,0,-1
20180525013904,0,-1
20180525013905,0,-1
20180525013906,0,-1
20180525013907,0,-1
20180525013908,0,-1
20180525013909,0,-1
20180525013910,0,-1
20180525013911,0,-1
20180525013912,0,-1
20180525013914,0,-1
20180525013915,0,-1
20180525013916,0,-1
20180525013917,0,-1
20180525013918,0,-1
20180525013919,0,-1
20180525013920,0,-1
20180525013921,0,-1
20180525013922,0,-1
20180525013923,0,-1
20180525013924,0,-1
20180525013925,0,-1
20180525013926,0,-1
20180525013927,0,-1
20180525013928,0,-1
20180525013929,0,-1
20180525013930,0,-1
20180525013931,0,-1
20180525013932,0,-1
20180525013934,0,-1
20180525013935,0,-1
20180525013936,0,-1
20180525013937,0,-1
20180525013938,0,-1
20180525013939,0,-1
20180525013940,0,-1
20180525013941,0,-1
20180525013942,0,-1
20180525013943,0,-1
20180525013944,0,-1
20180525013945,0,-1
20180525013946,0,-1
20180525013947,0,-1
20180525013948,0,-1
20180525013949,0,-1
20180525013950,0,-1
20180525013951,0,-1
20180525013952,0,-1
20180525013953,0,-1
20180525013955,0,-1
20180525013956,0,-1
20180525013957,0,-1
20180525013958,0,-1
20180525013959,0,-1
20180525014000,0,-1
20180525014001,0,-1
20180525014002,0,-1
20180525014003,0,-1
20180525014004,0,-1
20180525014005,0,-1
20180525014006,0,-1
20180525014007,0,-1
20180525014008,0,-1
20180525014009,0,-1
20180525014010,0,-1
20180525014011,0,-1
20180525014012,0,-1
20180525014013,0,-1
20180525014014,0,-1
20180525014016,0,-1
20180525014017,0,-1
20180525014018,0,-1
20180525014019,0,-1
20180525014020,0,-1
20180525014021,0,-1
20180525014022,0,-1
20180525014023,0,-1
20180525014024,0,-1
20180525014025,0,-1
20180525014026,0,-1
20180525014027,0,-1
20180525014028,0,-1
20180525014029,0,-1
20180525014030,0,-1
20180525014031,0,-1
20180525014032,0,-1
20180525014033,0,-1
20180525014034,0,-1
20180525014036,0,-1
20180525014037,0,-1
20180525014038,0,-1
20180525014039,0,-1
20180525014040,0,-1
20180525014041,0,-1
20180525014042,0,-1
20180525014043,0,-1
20180525014044,0,-1
20180525014045,0,-1
20180525014046,0,-1
20180525014047,0,-1
20180525014048,0,-1
20180525014049,0,-1
20180525014050,0,-1
20180525014051,0,-1
20180525014052,0,-1
20180525014053,0,-1
20180525014054,0,-1
20180525014055,0,-1
20180525014056,0,-1
20180525014058,0,-1
20180525014059,0,-1
20180525014100,0,-1
20180525014101,0,-1
20180525014102,0,-1
20180525014103,0,-1
20180525014104,0,-1
20180525014105,0,-1
20180525014106,0,-1
20180525014107,0,-1
20180525014108,0,-1
20180525014109,0,-1
20180525014110,0,-1
20180525014111,0,-1
20180525014112,0,-1
20180525014113,0,-1
20180525014114,0,-1
20180525014115,0,-1
20180525014116,0,-1
20180525014118,0,-1
20180525014119,0,-1
20180525014120,0,-1
20180525014121,0,-1
20180525014122,0,-1
20180525014123,0,-1
20180525014124,0,-1
20180525014125,0,-1
20180525014126,0,-1
20180525014127,0,-1
20180525014128,0,-1
20180525014129,0,-1
20180525014130,0,-1
20180525014131,0,-1
20180525014132,0,-1
20180525014133,0,-1
20180525014134,0,-1
20180525014135,0,-1
20180525014136,0,-1
20180525014137,0,-1
20180525014139,0,-1
20180525014140,0,-1
20180525014141,0,-1
20180525014142,0,-1
20180525014143,0,-1
20180525014144,0,-1
20180525014145,0,-1
20180525014146,0,-1
20180525014147,0,-1
20180525014148,0,-1
20180525014149,0,-1
20180525014150,0,-1
20180525014151,0,-1
20180525014152,0,-1
20180525014153,0,-1
20180525014154,0,-1
20180525014155,0,-1
20180525014156,0,-1
20180525014157,0,-1
20180525014159,0,-1
20180525014200,0,-1
20180525014201,0,-1
20180525014202,0,-1
20180525014203,0,-1
20180525014204,0,-1
20180525014205,0,-1
20180525014206,0,-1
20180525014207,0,-1
20180525014208,0,-1
20180525014209,0,-1
20180525014210,0,-1
20180525014211,0,-1
20180525014212,0,-1
20180525014213,0,-1
20180525014214,0,-1
20180525014215,0,-1
20180525014216,0,-1
20180525014217,0,-1
20180525014218,0,-1
20180525014220,0,-1
20180525014221,0,-1
20180525014222,0,-1
20180525014223,0,-1
20180525014224,0,-1
20180525014225,0,-1
20180525014226,0,-1
20180525014227,0,-1
20180525014228,0,-1
20180525014229,0,-1
20180525014230,0,-1
20180525014231,0,-1
20180525014232,0,-1
20180525014233,0,-1
20180525014234,0,-1
20180525014235,0,-1
20180525014236,0,-1
20180525014237,0,-1
20180525014238,0,-1
20180525014239,0,-1
20180525014241,0,-1
20180525014242,0,-1
20180525014243,0,-1
20180525014244,0,-1
20180525014245,0,-1
20180525014246,0,-1
20180525014247,0,-1
20180525014248,0,-1
20180525014249,0,-1
20180525014250,0,-1
20180525014251,0,-1
20180525014252,0,-1
20180525014253,0,-1
20180525014254,0,-1
20180525014255,0,-1
20180525014256,0,-1
20180525014257,0,-1
20180525014258,0,-1
20180525014259,0,-1
20180525014301,0,-1
20180525014302,0,-1
20180525014303,0,-1
20180525014304,0,-1
20180525014305,0,-1
20180525014306,0,-1
20180525014307,0,-1
20180525014308,0,-1
20180525014309,0,-1
20180525014310,0,-1
20180525014311,0,-1
20180525014312,0,-1
20180525014313,0,-1
20180525014314,0,-1
20180525014315,0,-1
20180525014316,0,-1
20180525014317,0,-1
20180525014318,0,-1
20180525014319,0,-1
20180525014321,0,-1
20180525014322,0,-1
20180525014323,0,-1
20180525014324,0,-1
20180525014325,0,-1
20180525014326,0,-1
20180525014327,0,-1
20180525014328,0,-1
20180525014329,0,-1
20180525014330,0,-1
20180525014331,0,-1
20180525014332,0,-1
20180525014333,0,-1
20180525014334,0,-1
20180525014335,0,-1
20180525014336,0,-1
20180525014337,0,-1
20180525014338,0,-1
20180525014340,0,-1
20180525014341,0,-1
20180525014342,0,-1
20180525014343,0,-1
20180525014344,0,-1
20180525014345,0,-1
20180525014346,0,-1
20180525014347,0,-1
20180525014348,0,-1
20180525014349,0,-1
20180525014350,0,-1
20180525014351,0,-1
20180525014352,0,-1
20180525014353,0,-1
20180525014354,0,-1
20180525014355,0,-1
20180525014356,0,-1
20180525014357,0,-1
20180525014358,0,-1
20180525014359,0,-1
20180525014401,0,-1
20180525014402,0,-1
20180525014403,0,-1
20180525014404,0,-1
20180525014405,0,-1
20180525014406,0,-1
20180525014407,0,-1
20180525014408,0,-1
20180525014409,0,-1
20180525014410,0,-1
20180525014411,0,-1
20180525014412,0,-1
20180525014413,0,-1
20180525014414,0,-1
20180525014415,0,-1
20180525014416,0,-1
20180525014417,0,-1
20180525014418,0,-1
20180525014419,0,-1
20180525014421,0,-1
20180525014422,0,-1
20180525014423,0,-1
20180525014424,0,-1
20180525014425,0,-1
20180525014426,0,-1
20180525014427,0,-1
20180525014428,0,-1
20180525014429,0,-1
20180525014430,0,-1
20180525014431,0,-1
20180525014432,0,-1
20180525014433,0,-1
20180525014434,0,-1
20180525014435,0,-1
20180525014436,0,-1
20180525014437,0,-1
20180525014438,0,-1
20180525014439,0,-1
20180525014441,0,-1
20180525014442,0,-1
20180525014443,0,-1
20180525014444,0,-1
20180525014445,0,-1
20180525014446,0,-1
20180525014447,0,-1
20180525014448,0,-1
20180525014449,0,-1
20180525014450,0,-1
20180525014451,0,-1
20180525014452,0,-1
20180525014453,0,-1
20180525014454,0,-1
20180525014455,0,-1
20180525014456,0,-1
20180525014457,0,-1
20180525014458,0,-1
20180525014459,0,-1
20180525014501,0,-1
20180525014502,0,-1
20180525014503,0,-1
20180525014504,0,-1
20180525014505,0,-1
20180525014506,0,-1
20180525014507,0,-1
20180525014508,0,-1
20180525014509,0,-1
20180525014510,0,-1
20180525014511,0,-1
20180525014512,0,-1
20180525014513,0,-1
20180525014514,0,-1
20180525014515,0,-1
20180525014516,0,-1
20180525014517,0,-1
20180525014518,0,-1
20180525014519,0,-1
20180525014521,0,-1
20180525014522,0,-1
20180525014523,0,-1
20180525014524,0,-1
20180525014525,0,-1
20180525014526,0,-1
20180525014527,0,-1
20180525014528,0,-1
20180525014529,0,-1
20180525014530,0,-1
20180525014531,0,-1
20180525014532,0,-1
20180525014533,0,-1
20180525014534,0,-1
20180525014535,0,-1
20180525014536,0,-1
20180525014537,0,-1
20180525014538,0,-1
20180525014540,0,-1
20180525014541,0,-1
20180525014542,0,-1
20180525014543,0,-1
20180525014544,0,-1
20180525014545,0,-1
20180525014546,0,-1
20180525014547,0,-1
20180525014548,0,-1
20180525014549,0,-1
20180525014550,0,-1
20180525014551,0,-1
20180525014552,0,-1
20180525014553,0,-1
20180525014554,0,-1
20180525014555,0,-1
20180525014556,0,-1
20180525014557,0,-1
20180525014558,0,-1
20180525014559,0,-1
20180525014601,0,-1
20180525014602,0,-1
20180525014603,0,-1
20180525014604,0,-1
20180525014605,0,-1
20180525014606,0,-1
20180525014607,0,-1
20180525014608,0,-1
20180525014609,0,-1
20180525014610,0,-1
20180525014611,0,-1
20180525014612,0,-1
20180525014613,0,-1
20180525014614,0,-1
20180525014615,0,-1
20180525014616,0,-1
20180525014617,0,-1
20180525014618,0,-1
20180525014619,0,-1
20180525014621,0,-1
20180525014622,0,-1
20180525014623,0,-1
20180525014624,0,-1
20180525014625,0,-1
20180525014626,0,-1
20180525014627,0,-1
20180525014628,0,-1
20180525014629,0,-1
20180525014630,0,-1
20180525014631,0,-1
20180525014632,0,-1
20180525014633,0,-1
20180525014634,0,-1
20180525014635,0,-1
20180525014636,0,-1
20180525014637,0,-1
20180525014638,0,-1
20180525014639,0,-1
20180525014640,0,-1
20180525014642,0,-1
20180525014643,0,-1
20180525014644,0,-1
20180525014645,0,-1
20180525014646,0,-1
20180525014647,0,-1
20180525014648,0,-1
20180525014649,0,-1
20180525014650,0,-1
20180525014651,0,-1
20180525014652,0,-1
20180525014653,0,-1
20180525014654,0,-1
20180525014655,0,-1
20180525014656,0,-1
20180525014657,0,-1
20180525014658,0,-1
20180525014659,0,-1
20180525014700,0,-1
20180525014701,0,-1
20180525014703,0,-1
20180525014704,0,-1
20180525014705,0,-1
20180525014706,0,-1
20180525014707,0,-1
20180525014708,0,-1
20180525014709,0,-1
20180525014710,0,-1
20180525014711,0,-1
20180525014712,0,-1
20180525014713,0,-1
20180525014714,0,-1
20180525014715,0,-1
20180525014716,0,-1
20180525014717,0,-1
20180525014718,0,-1
20180525014719,0,-1
20180525014720,0,-1
20180525014721,0,-1
20180525014723,0,-1
20180525014724,0,-1
20180525014725,0,-1
20180525014726,0,-1
20180525014727,0,-1
20180525014728,0,-1
20180525014729,0,-1
20180525014730,0,-1
20180525014731,0,-1
20180525014732,0,-1
20180525014733,0,-1
20180525014734,0,-1
20180525014735,0,-1
20180525014736,0,-1
20180525014737,0,-1
20180525014738,0,-1
20180525014739,0,-1
20180525014740,0,-1
20180525014741,0,-1
20180525014743,0,-1
20180525014744,0,-1
20180525014745,0,-1
20180525014746,0,-1
20180525014747,0,-1
20180525014748,0,-1
20180525014749,0,-1
20180525014750,0,-1
20180525014751,0,-1
20180525014752,0,-1
20180525014753,0,-1
20180525014754,0,-1
20180525014755,0,-1
20180525014756,0,-1
20180525014757,0,-1
20180525014758,0,-1
20180525014759,0,-1
20180525014800,0,-1
20180525014801,0,-1
20180525014802,0,-1
20180525014804,0,-1
20180525014805,0,-1
20180525014806,0,-1
20180525014807,0,-1
20180525014808,0,-1
20180525014809,0,-1
20180525014810,0,-1
20180525014811,0,-1
20180525014812,0,-1
20180525014813,0,-1
20180525014814,0,-1
20180525014815,0,-1
20180525014816,0,-1
20180525014817,0,-1
20180525014818,0,-1
20180525014819,0,-1
20180525014820,0,-1
20180525014821,0,-1
20180525014822,0,-1
20180525014823,0,-1
20180525014825,0,-1
20180525014826,0,-1
20180525014827,0,-1
20180525014828,0,-1
20180525014829,0,-1
20180525014830,0,-1
20180525014831,0,-1
20180525014832,0,-1
20180525014833,0,-1
20180525014834,0,-1
20180525014835,0,-1
20180525014836,0,-1
20180525014837,0,-1
20180525014838,0,-1
20180525014839,0,-1
20180525014840,0,-1
20180525014841,0,-1
20180525014842,0,-1
20180525014843,0,-1
20180525014844,0,-1
20180525014846,0,-1
20180525014847,0,-1
20180525014848,0,-1
20180525014849,0,-1
20180525014850,0,-1
20180525014851,0,-1
20180525014852,0,-1
20180525014853,0,-1
20180525014854,0,-1
20180525014855,0,-1
20180525014856,0,-1
20180525014857,0,-1
20180525014858,0,-1
20180525014859,0,-1
20180525014900,0,-1
20180525014901,0,-1
20180525014902,0,-1
20180525014903,0,-1
20180525014904,0,-1
20180525014906,0,-1
20180525014907,0,-1
20180525014908,0,-1
20180525014909,0,-1
20180525014910,0,-1
20180525014911,0,-1
20180525014912,0,-1
20180525014913,0,-1
20180525014914,0,-1
20180525014915,0,-1
20180525014916,0,-1
20180525014917,0,-1
20180525014918,0,-1
20180525014919,0,-1
20180525014920,0,-1
20180525014921,0,-1
20180525014922,0,-1
20180525014923,0,-1
20180525014924,0,-1
20180525014926,0,-1
20180525014927,0,-1
20180525014928,0,-1
20180525014929,0,-1
20180525014930,0,-1
20180525014931,0,-1
20180525014932,0,-1
20180525014933,0,-1
20180525014934,0,-1
20180525014935,0,-1
20180525014936,0,-1
20180525014937,0,-1
20180525014938,0,-1
20180525014939,0,-1
20180525014940,0,-1
20180525014941,0,-1
20180525014942,0,-1
20180525014943,0,-1
20180525014944,0,-1
20180525014945,0,-1
20180525014946,0,-1
20180525014948,0,-1
20180525014949,0,-1
20180525014950,0,-1
20180525014951,0,-1
20180525014952,0,-1
20180525014953,0,-1
20180525014954,0,-1
20180525014955,0,-1
20180525014956,0,-1
20180525014957,0,-1
20180525014958,0,-1
20180525014959,0,-1
20180525015000,0,-1
20180525015001,0,-1
20180525015002,0,-1
20180525015003,0,-1
20180525015004,0,-1
20180525015005,0,-1
20180525015006,0,-1
20180525015007,0,-1
20180525015009,0,-1
20180525015010,0,-1
20180525015011,0,-1
20180525015012,0,-1
20180525015013,0,-1
20180525015014,0,-1
20180525015015,0,-1
20180525015016,0,-1
20180525015017,0,-1
20180525015018,0,-1
20180525015019,0,-1
20180525015020,0,-1
20180525015021,0,-1
20180525015022,0,-1
20180525015023,0,-1
20180525015024,0,-1
20180525015025,0,-1
20180525015026,0,-1
20180525015027,0,-1
20180525015029,0,-1
20180525015030,0,-1
20180525015031,0,-1
20180525015032,0,-1
20180525015033,0,-1
20180525015034,0,-1
20180525015035,0,-1
20180525015036,0,-1
20180525015037,0,-1
20180525015038,0,-1
20180525015039,0,-1
20180525015040,0,-1
20180525015041,0,-1
20180525015042,0,-1
20180525015043,0,-1
20180525015044,0,-1
20180525015045,0,-1
20180525015046,0,-1
20180525015047,0,-1
20180525015048,0,-1
20180525015050,0,-1
20180525015051,0,-1
20180525015052,0,-1
20180525015053,0,-1
20180525015054,0,-1
20180525015055,0,-1
20180525015056,0,-1
20180525015057,0,-1
20180525015058,0,-1
20180525015059,0,-1
20180525015100,0,-1
20180525015101,0,-1
20180525015102,0,-1
20180525015103,0,-1
20180525015104,0,-1
20180525015105,0,-1
20180525015106,0,-1
20180525015107,0,-1
20180525015108,0,-1
20180525015110,0,-1
20180525015111,0,-1
20180525015112,0,-1
20180525015113,0,-1
20180525015114,0,-1
20180525015115,0,-1
20180525015116,0,-1
20180525015117,0,-1
20180525015118,0,-1
20180525015119,0,-1
20180525015120,0,-1
20180525015121,0,-1
20180525015122,0,-1
20180525015123,0,-1
20180525015124,0,-1
20180525015125,0,-1
20180525015126,0,-1
20180525015127,0,-1
20180525015129,0,-1
20180525015130,0,-1
20180525015131,0,-1
20180525015132,0,-1
20180525015133,0,-1
20180525015134,0,-1
20180525015135,0,-1
20180525015136,0,-1
20180525015137,0,-1
20180525015138,0,-1
20180525015139,0,-1
20180525015140,0,-1
20180525015141,0,-1
20180525015142,0,-1
20180525015143,0,-1
20180525015144,0,-1
20180525015145,0,-1
20180525015146,0,-1
20180525015147,0,-1
20180525015148,0,-1
20180525015150,0,-1
20180525015151,0,-1
20180525015152,0,-1
20180525015153,0,-1
20180525015154,0,-1
20180525015155,0,-1
20180525015156,0,-1
20180525015157,0,-1
20180525015158,0,-1
20180525015159,0,-1
20180525015200,0,-1
20180525015201,0,-1
20180525015202,0,-1
20180525015203,0,-1
